id_modelo,cod_produto,nome,preco_loja_programada,preco_loja_fresh,
9592,FRSH007,FRANGO     FILEZINHO DE SASSAMI BOA PEDIDA KORIN CONGELADO 600G,"32,9","32,9",Paulo Pereira
9594,FRSH009,COXA      CONGELADA BOA PEDIDA IQF KORIN 700G,"14,99","14,99",Paulo Pereira
9595,FRSH010,FILÉ      DE PEITO DE FRANGO BOA PEDIDA KORIN CONGELADO IQF 700G,"36,9","35,9",Paulo Pereira
9596,FRSH011,SOBRECOXA      CONGELADA BOA PEDIDA IQF KORIN 700G,"29,99","29,99",Paulo Pereira
9597,FRSH012,COXA    CONGELADA ORGÂNICA KORIN 700G,"16,99","16,99",Paulo Pereira
9599,FRSH014,SOBRECOXA     ORGÂNICA CONGELADA KORIN 700G,"29,99","29,99",Paulo Pereira
9600,FRSH015,FILÉ DE TILÁPIA SAINT PETER S/ PELE KORIN CONGELADO 450G,"48,9","47,9",Paulo Pereira
9601,FRSH016,FILÉ DE TRUTA KORIN CONGELADO 500G,"84,9","84,9",Paulo Pereira
9608,FRSH023,ARROZ INTEGRAL AGULHINHA KORIN ORGÂNICO 1KG,"19,89",,Paulo Pereira
9610,FRSH025,ARROZ AGULHINHA POLIDO KORIN ORGÂNICO 1KG,"21,99",,Paulo Pereira
9611,FRSH026,FEIJÃO CARIOCA KORIN ORGÂNICO 500G,"16,49",,Paulo Pereira
9623,CT31017,LIMPADOR PERFUMADO VEJA TULIPA 1L,"11,99",,Jefferson Moraes
9624,CT31018,LIMPADOR PERFUMADO VEJA JASMIM DO CARIBE 1L,"11,89",,Jefferson Moraes
9721,CT61186,SALGADINHO DE TRIGO TORCIDA PIMENTA MEXICANA 100G,"5,09",,Stephanie Jesus
9725,CT928,SALGADINHO DE MILHO CHEETOS LUA COM QUEIJO PARMESÃO 143G,"13,49",,Stephanie Jesus
9727,CT93,BATATA FRITA LAYS SOUR CREAM 70G,"10,49",,Stephanie Jesus
9728,CT930,SALGADINHO DE TRIGO BACON ELMA CHIPS BACONZITOS 86G,"10,79",,Stephanie Jesus
9729,CT931,BATATA FRITA LAYS CLÁSSICA 115G,"13,59",,Stephanie Jesus
9730,CT932,SALGADINHO DE MILHO FANDANGOS QUEIJO 160G,"12,59",,Stephanie Jesus
9739,CT20080,CHÁ VERDE COM FIBRAS E CRANBERRY LIFE MIX 1L,"9,49",,Camila Fim
9760,CT949,ESCOVA DE DENTE ORAL-B LIMPEZA SUPERIOR 2X1,"26,89",,Jefferson Moraes
9762,CT950,LICOR 43 DIEGO ZAMORA 700ML,"144,9",,Vinicius Teixeira
9765,CT953,TEQUILA JOSÉ CUERVO SILVER ESPECIAL 750ML,"129,9",,Vinicius Teixeira
9810,CT18924,MOLHO AMERICAN BURGUER CEPERA SQUEEZE 190G,"14,99",,Juliana Rodrigues
9817,CT31401,LIMPADOR MULTIUSO SQUEEZE VINAGREEN NATURAL 500ML,"6,69",,Jefferson Moraes
9818,CT31402,LIMPADOR MULTIUSO SQUEEZE VINAGREEN LARANJA 500ML,"6,69",,Jefferson Moraes
9819,CT31403,LIMPADOR MULTIUSO SQUEEZE VINAGREEN LAVANDA 500ML,"6,69",,Jefferson Moraes
9840,CT7122,CASTANHA DE CAJU AMIGOS DO BEM TORRADA E SALGADA 100G,"21,99",,Kailany Oliveira
9844,CT27889,CERVEJA COLORADO RIBEIRÃO LAGER GARRAFA 600ML,"19,89",,Camila Fim
9845,CT31416,KETCHUP ORIGINAL CEPERA SQUEEZE 400G,"12,99",,Juliana Rodrigues
9846,CT31417,MOLHO BARBECUE CEPERA SQUEEZE 400G,"17,99",,Juliana Rodrigues
9847,CT31418,MOSTARDA CEPERA SQUEEZE 350G,"12,99",,Juliana Rodrigues
9879,CT31436,BEBIDA PROTEICA CHOCOLATE  MULKSHAKE +MU 250ML,"6,99",,Kailany Oliveira
9880,CT31437,BEBIDA LACTEA UHT +MU CAPPUCCINO 250ML,"7,49",,Kailany Oliveira
9899,CT638,MORTADELA BOLOGNA CERATTI TRADICIONAL 150G,"15,49","15,49",Paulo Pereira
9900,CT639,MORTADELA BOLOGNA CERATTI C/ PISTACHE 150G,"15,19","15,19",Paulo Pereira
9901,CT640,MORTADELA BOLOGNA CERATTI LIGHT FATIADA 100G,"9,99","9,99",Paulo Pereira
9903,CT642,SALAME     HAMBURGUES CERATTI FATIADO 150G,"22,99","22,99",Paulo Pereira
9905,CT646,LINGUIÇA COM PIMENTA BIQUINHO CERATTI 500G,"28,99","28,99",Paulo Pereira
9906,CT648,PRESUNTO CRU ESPANHOL CERATTI FATIADO 100G,"31,9","31,9",Paulo Pereira
9907,CT649,PRESUNTO CRU ITALIANO CERATTI FATIADO 100G,"31,9","31,9",Paulo Pereira
9908,CT650,LINGUIÇA COZIDA PAIO CERATTI 350G,"20,89","20,89",Paulo Pereira
9909,CT651,LINGUIÇA TIPO PORTUGUESA CERATTI 300G,"18,99","18,99",Paulo Pereira
9910,CT652,LINGUIÇA CALABRESA CERATTI 400G,"19,39","19,39",Paulo Pereira
9911,CT654,SALAMINHO     CERATTI 240G A 300G,"31,9","31,9",Paulo Pereira
9937,CT664,TORTELLONI VITO BALDUCCI CARNE 250G,"29,89","29,89",Paulo Pereira
9938,CT665,TORTELLONI VITO BALDUCCI QUEIJO GORGONZOLA MASCARPONE 250G,"31,9","31,9",Paulo Pereira
9946,CT100,PRESUNTO CRU FIGUEIRAS FATIADO 100G,"28,99","31,9",Paulo Pereira
9965,CT114,BACON DEFUMADO EM FATIAS SADIA 250G,"22,99","22,99",Paulo Pereira
9966,CT115,BATATA PALITO SADIA 400G,"12,99","12,99",Paulo Pereira
9974,CT133,FILÉ DE PEITO DE FRANGO PERDIGÃO CONGELADO 800G,"22,99","22,99",Paulo Pereira
9975,CT135,FRANGO  EM FILÉ DE PEITO CONGELADO ZIP SADIA 1KG,"18,99","17,99",Paulo Pereira
9975,CT135,FRANGO  EM FILÉ DE PEITO CONGELADO ZIP SADIA 1KG - PROMOCIONAL,,"18,99",Paulo Pereira
9983,CT159,LASANHA  SADIA 4 QUEIJOS 600G,"19,99","19,99",Paulo Pereira
9984,CT160,LASANHA  SADIA BOLONHESA 600G,"19,99","19,99",Paulo Pereira
9987,CT164,LASANHA  SADIA DE PEITO DE PERU 600G,"19,99","19,99",Paulo Pereira
9988,CT165,LASANHA  SADIA DE PRESUNTO E QUEIJO 600G,"19,99","19,99",Paulo Pereira
9997,CT217,NUGGETS DE FRANGO SADIA COM QUEIJO 300G,"13,99","13,99",Paulo Pereira
9999,CT221,NUGGETS DE FRANGO SADIA TRADICIONAL 300G,"13,99","13,99",Paulo Pereira
10002,CT225,PEITO DE FRANGO EM CUBOS CONGELADO SADIA 400G,"23,99","23,99",Paulo Pereira
10004,CT227,PEITO DE FRANGO EM TIRAS CONGELADO SADIA 400G,"23,99","23,99",Paulo Pereira
10008,CT233,PRESUNTO    COZIDO MAGRO FATIADO SADIA SOLTÍSSIMO 200G,"13,49","13,49",Paulo Pereira
10012,CT237,SALAME   HAMBURGUÊS FATIADO SADIA 100G,"18,99","18,99",Paulo Pereira
10014,CT239,SALAME   ITALIANO SADIA FATIADO 100G,"18,99","18,99",Paulo Pereira
10020,CT269,MARGARINA CREMOSA COM SAL DORIANA 500G,"11,99","10,49",Paulo Pereira
10024,CT275,ASPARGO VERDE DAUCY 300G,"26,49","26,49",Fairlie Padoan
10026,CT277,BROCOLIS FLORETE DAUCY 1KG,"18,99","18,49",Fairlie Padoan
10031,CT282,COUVE-FLOR FLORETE DAUCY 1KG,"19,49","19,49",Fairlie Padoan
10032,CT283,COUVE-FLOR FORMATO ARROZ DAUCY 300G,"8,99","8,99",Fairlie Padoan
10033,CT284,ERVILHAS FINAS DAUCY 1KG,"22,99","22,99",Fairlie Padoan
10035,CT286,ESPINAFRE PICADO EM FLOCOS DAUCY 300G,"8,49","8,49",Fairlie Padoan
10036,CT287,FUNDO DE ALCACHOFRA DAUCY 400G,"23,99","23,99",Fairlie Padoan
10042,CT296,MISTURA JAPONESA DAUCY 300G,"8,99","8,99",Fairlie Padoan
10043,CT297,MISTURA TAILANDESA DAUCY 300G,"11,49","11,49",Fairlie Padoan
10067,CT337,MISTURA CARIBENHA DAUCY 1KG,"23,99","23,99",Fairlie Padoan
10068,CT338,MIX QUATRO LEGUMES DAUCY 1KG,"22,99","22,99",Fairlie Padoan
10070,CT340,MISTURA JAPONESA DAUCY 1KG,"23,99","23,99",Fairlie Padoan
10084,CT353,COMPLEMENTO ALIMENTAR SUSTAGEN ADULTOS+ DE BAUNILHA 400G,"82,9",,Manuella Oliveira
10107,CT426,FILÉ DE PEITO ORGÂNICO CONGELADO KORIN 600G,"41,9","41,9",Paulo Pereira
10133,CT439,ANEL DE LULA BOM PEIXE 400G,"54,9","54,9",Paulo Pereira
10136,CT442,POSTA CAÇAO SEM PELE BOM PEIXE CONGELADA 500G,"41,9","41,9",Paulo Pereira
10137,CT443,FILE DE PIRARUCU SEM PELE BOM PEIXE CONGELADO 300G,"43,9","43,9",Paulo Pereira
10139,CT446,CAMARÃO 7 BARBAS DESCASCADO BOM PEIXE CONGELADO 250G,"39,9","39,9",Paulo Pereira
10140,CT447,FILÉ DE TILÁPIA SEM PELE BOM PEIXE CONGELADO 500G,"36,9","36,9",Paulo Pereira
10141,CT448,FILÉ DE MERLUZA SEM PELE BOM PEIXE CONGELADO 500G,"43,9","43,9",Paulo Pereira
10145,CT451,GEL ACENDEDOR 80º INPM COPERALCOOL 480G,"15,99",,Jefferson Moraes
10164,CT473,QUEBRA-QUEBRA BANANA DENGO 200G,"74,9",,Stephanie Jesus
10165,CT474,QUEBRA-QUEBRA BIJU 50% DENGO 200G,"74,9",,Stephanie Jesus
10166,CT475,QUEBRA-QUEBRA DENGO CUPUAÇU COM CASTANHA DE CAJÚ 200G,"74,9",,Stephanie Jesus
10167,CT476,QUEBRA-QUEBRA DE MANGA E MACADÂMIA 65% DENGO ZERO AÇÚCAR 200G,"74,9",,Stephanie Jesus
10180,CT490,CHIPS DE BATATA DOCE ROOTS TO GO AZEITE DE OLIVA E MANJERICÃO 45G,"8,49",,Vitória Maia
10181,CT491,CHIPS DE BATATA DOCE ROOTS TO GO ESPECIARIAS 45G,"8,49",,Vitória Maia
10182,CT492,CHIPS DE BATATA DOCE ROOTS TO GO MOSTARDA DIJON 45G,"8,49",,Vitória Maia
10183,CT493,CHIPS DE BATATA DOCE ROOTS TO GO TERIYAKI 45G,"8,49",,Vitória Maia
10192,CT495,MACARRÃO DE MILHO SEM GLÚTEN TIVVA PENNE 500G,"10,89",,Vitória Maia
10194,CT497,MACARRÃO DE MILHO SEM GLÚTEN TIVVA PENNE COM LINHAÇA 500G,"10,89",,Vitória Maia
10205,CT507,BALA DE GELATINA DENTINHOS HARIBO 90G,"7,99",,Stephanie Jesus
10207,CT509,BALA DE GOMA STICKS SABOR MORANGO HARIBO 80G,"7,99",,Stephanie Jesus
10208,CT511,BALA DE GELATINA URSINHOS DE OURO HARIBO 90G,"7,99",,Stephanie Jesus
10209,CT512,BALA DE GELATINA LETRINHAS HARIBO 90G,"7,99",,Stephanie Jesus
10210,CT513,BALA DE GELATINA SWEET BANANAS HARIBO 100G,"7,99",,Stephanie Jesus
10216,CT514,IOGURTE PROBIÓTICO ACTIVIA POLPA AVEIA 340G C/ 4UN,"13,49","13,49",Geovanna Bezerra
10218,CT516,IOGURTE PROBIÓTICO ACTIVIA POLPA MORANGO 340G C/ 4UN,"13,49","13,49",Geovanna Bezerra
10219,CT517,IOGURTE PROBIÓTICO ACTIVIA MORANGO 170G,"3,99","3,99",Geovanna Bezerra
10220,CT518,IOGURTE PROBIÓTICO ACTIVIA AMEIXA 170G,"3,99","3,99",Geovanna Bezerra
10222,CT520,IOGURTE PROBIÓTICO ACTIVIA MORANGO 800G,"16,29","16,29",Geovanna Bezerra
10223,CT521,IOGURTE PROBIÓTICO ACTIVIA AMEIXA 800G,"16,29","16,29",Geovanna Bezerra
10224,CT522,IOGURTE PROBIÓTICO ACTIVIA AVEIA 800G,"16,29","16,29",Geovanna Bezerra
10226,CT524,IOGURTE PROBIÓTICO ZERO LACTOSE ACTIVIA AMEIXA 170G,"4,19","4,19",Geovanna Bezerra
10227,CT525,IOGURTE PROBIÓTICO ZERO ACTIVIA MORANGO 800G,"18,99","18,99",Geovanna Bezerra
10228,CT526,IOGURTE LÍQUIDO ZERO ACTIVIA AMEIXA 800G,"18,99","18,99",Geovanna Bezerra
10229,CT527,"DANONINHO PETIT SUISSE MORANGO, BANANA E MAÇÃ-VERDE 320G C/ 8UN","10,99","8,79",Geovanna Bezerra
10230,CT528,DANONINHO PETIT SUISSE MORANGO 320G C/ 8UN,"10,99","8,79",Geovanna Bezerra
10232,CT530,IOGURTE LÍQUIDO MORANGO DANONE 170G,"3,69","3,19",Geovanna Bezerra
10233,CT531,IOGURTE LÍQUIDO VITAMINA DE FRUTAS DANONE 170G,"3,69","3,69",Geovanna Bezerra
10234,CT532,DANONE LÍQUIDO MORANGO 850G,"16,49","15,89",Geovanna Bezerra
10235,CT533,DANONE LÍQUIDO VITAMINA DE FRUTAS 850G,"16,99","15,99",Geovanna Bezerra
10237,CT535,BEBIDA LÁCTEA DANONE MORANGO 510G,"10,49","9,99",Geovanna Bezerra
10238,CT536,REQUEIJÃO CREMOSO TRADICIONAL DANONE 200G,"13,99","13,99",Geovanna Bezerra
10240,CT538,IOGURTE MORANGO CORPUS ZERO LACTOSE 170G,"3,29","3,29",Geovanna Bezerra
10241,CT539,IOGURTE LÍQUIDO ZERO LACTOSE CORPUS MORANGO 800G,"17,99","17,49",Geovanna Bezerra
10246,CT593,QUEIJO CREAM CHEESE PHILADELPHIA ORIGINAL 150G,"11,89","11,89",Geovanna Bezerra
10248,CT595,QUEIJO CREAM CHEESE PHILADELPHIA LIGHT 150G,"11,89","11,89",Geovanna Bezerra
10249,CT596,COTTAGE TIROLEZ 200G,"19,99","16,99",Geovanna Bezerra
10251,CT598,CREME DE RICOTA TIROLEZ 200G,"9,29","9,29",Geovanna Bezerra
10252,CT599,CREME DE RICOTA TIROLEZ LIGHT 200G,"9,49","9,29",Geovanna Bezerra
10253,CT600,QUEIJO MINAS FRESCAL TIROLEZ 500G,"34,9","33,9",Geovanna Bezerra
10254,CT607,QUEIJO MINAS FRESCAL TIROLEZ LIGHT 270G,"21,89","21,89",Geovanna Bezerra
10259,CT674,QUEIJO AZUL TIPO GORGONZOLA TIROLEZ 135G,"20,89","20,89",Geovanna Bezerra
10260,CT675,QUEIJO COALHO TIROLEZ 350G,"29,89","29,89",Geovanna Bezerra
10261,CT676,QUEIJO PRATO LIGHT FATIADO TIROLEZ 150G,"12,49","12,49",Geovanna Bezerra
10262,CT679,QUEIJO PRATO LIGHT ZERO LACTOSE TIROLEZ 150G,"14,29","14,29",Geovanna Bezerra
10265,CT682,QUEIJO MUSSARELA TIROLEZ LIGHT 150G,"13,99","12,49",Geovanna Bezerra
10266,CT683,REQUEIJÃO TIROLEZ 200G,"8,99","9,99",Geovanna Bezerra
10270,CT687,IOGURTE DESNATADO AMEIXA E CEREAIS ATI LATTE 180G,"4,39","4,39",Geovanna Bezerra
10272,CT692,IOGURTE DESNATADO ATI LATTE COM MEL 500G,"11,49","12,99",Geovanna Bezerra
10274,CT694,IOGURTE DESNATADO ATI LATTE MORANGO 500G,"11,49","12,99",Geovanna Bezerra
10278,CT698,IOGURTE INTEGRAL ATI LATTE AÇÚCAR 500G,"11,49","12,99",Geovanna Bezerra
10279,CT708,IOGURTE INTEGRAL MARACUJA ATI LATTE 180G,"4,39","4,39",Geovanna Bezerra
10280,CT709,IOGURTE INTEGRAL ATI LATTE MARACUJÁ 500G,"11,49","12,99",Geovanna Bezerra
10281,CT711,IOGURTE INTEGRAL MORANGO ATI LATTE 180G,"4,39","4,39",Geovanna Bezerra
10282,CT712,IOGURTE INTEGRAL ATI LATTE MORANGO 500G,"11,49","12,99",Geovanna Bezerra
10283,CT713,IOGURTE NATURAL DESNATADO ATI LATTE 170G,"4,49","4,49",Geovanna Bezerra
10284,CT719,SUCO  GREENPEOPLE SANTO SUCO 350ML,"24,99","24,99",Fairlie Padoan
10286,CT721,SUCO  OURO GREENPEOPLE 350ML,"24,99","24,99",Fairlie Padoan
10295,CT753,SUCO  GREENPEOPLE MAMÃO E LARANJA 250ML,"13,49","13,49",Fairlie Padoan
10296,CT754,SUCO  GREENPEOPLE LARANJA 250ML,"13,49","13,49",Fairlie Padoan
10298,CT756,"SUCO  GREENPEOPLE LARANJA, BETERRABA E CENOURA 250ML","13,49","13,49",Fairlie Padoan
10300,CT758,SUCO  GREENPEOPLE ABACAXI COM HORTELÃ 250ML,"13,49","13,49",Fairlie Padoan
10301,CT759,SUCO  VERDE GREENPEOPLE 250ML,"13,49","13,49",Fairlie Padoan
10302,CT760,LASANHA CONGELADA QUATRO QUEIJOS FORNO DE MINAS 600G,"17,49","17,49",Laura Morais
10304,CT762,FOLHADO DE FRANGO FORNO DE MINAS 240G,"15,89","15,89",Laura Morais
10308,CT766,PÃO DE QUEIJO FORNO DE MINAS COQUETEL 400G,"18,49","18,49",Laura Morais
10310,CT768,PÃO DE QUEIJO  FORNO DE MINAS TRADICIONAL 820G,"27,49","27,49",Laura Morais
10311,CT769,PÃO DE QUEIJO FORNO DE MINAS TRADICIONAL 400G,"18,49","18,49",Laura Morais
10312,CT770,WAFFLE TRADICIONAL FORNO DE MINAS 280G,"21,49","21,49",Laura Morais
10313,CT771,WAFFLE 44% INTEGRAL FORNO DE MINAS 280G,"21,49","21,49",Laura Morais
10314,CT772,REQUEIJÃO CREMOSO AVIAÇÃO 250G,"15,49","14,19",Geovanna Bezerra
10315,CT786,REQUEIJÃO CREMOSO AVIAÇÃO LIGHT 250G,"15,49","14,19",Geovanna Bezerra
10329,CT978,"SORVETE KIBON CREMOSISSÍMO CREME POTE 1,5L","32,9","32,9",Laura Morais
10330,CT979,"SORVETE KIBON CREMOSISSÍMO FLOCOS POTE 1,5L","32,9","32,9",Laura Morais
10331,CT980,"SORVETE KIBON CREMOSISSÍMO NAPOLITANO POTE 1,5L","32,9","32,9",Laura Morais
10332,CT981,SORVETE KIBON OVOMALTINE POTE 800ML,"36,9","36,9",Laura Morais
10333,CT982,SORVETE KIBON TABLITO POTE 800ML,"36,9","36,9",Laura Morais
10334,CT983,SORVETE KIBON MINI ESKI-BON 92G,"19,89","19,89",Laura Morais
10342,CT999,"AÇAÍ ECO FRESH GUARANÁ 1,020KG","35,9","35,9",Laura Morais
10343,CT841,"AÇAÍ ECO FRESH BANANA 1,020KG","35,9","35,9",Laura Morais
10344,CT842,"AÇAÍ ECO FRESH MORANGO 1,020KG","35,9","35,9",Laura Morais
10348,CT846,AÇAÍ ECO FRESH NATURAL GUARANÁ COM GRANOLA 220G,"14,99","14,99",Laura Morais
10371,CT1038,LEITE PASTEURIZADO FAZENDA TIPO A INTEGRAL 1L,"8,99","8,99",Geovanna Bezerra
10372,CT1039,LEITE PASTEURIZADO FAZENDA TIPO A DESNATADO 1L,"8,99","8,99",Geovanna Bezerra
10373,CT1040,CREME DE LEITE PASTEURIZADO FAZENDA 500G,"27,99","32,9",Geovanna Bezerra
10374,CT1041,IOGURTE NATURAL PARCIALMENTE DESNATADO FAZENDA 170G,"3,39","3,39",Geovanna Bezerra
10376,CT1043,IOGURTE ADOÇADO INTEGRAL FAZENDA 170G,"3,39","3,39",Geovanna Bezerra
10377,CT1044,IOGURTE NATURAL DESNATADO FAZENDA 170G,"3,39","3,39",Geovanna Bezerra
10380,CT1047,IOGURTE LÍQUIDO MORANGO FAZENDA 180G,"3,49","3,59",Geovanna Bezerra
10381,CT1048,IOGURTE LÍQUIDO COCO FAZENDA 180G,"3,59","3,59",Geovanna Bezerra
10383,CT1065,SUCO INTEGRAL FAZENDA DE LARANJA 900ML,"11,99","18,89",Geovanna Bezerra
10428,CT1108,SOPA VONO ABÓBORA COM CARNE 17G,"3,49",,Juliana Rodrigues
10451,CT1415,PRESUNTO   FATIADO SEARA 180G,"11,29","11,99",Paulo Pereira
10456,CT1420,EMPANADO 100% VEGETAL SEARA INCRÍVEL 300G,"22,89","22,89",Paulo Pereira
10461,CT1425,LASANHA BOLONHESA SEARA 600G,"18,99","18,99",Paulo Pereira
10500,CT2160,SUCO  GREENPEOPLE DE UVA 250ML,"13,49","13,49",Fairlie Padoan
10522,CT1376,MEL KORIN ORGÂNICO 300G,"31,9",,Paulo Pereira
10527,CT6775,BALA DE GOMA STICKS SABOR ÁCIDO MORANGO HARIBO 80G,"7,99",,Stephanie Jesus
10528,CTA2164,IOGURTE NATURAL INTEGRAL ATI LATTE 170G,"4,49","4,49",Geovanna Bezerra
10529,CT773,LEITE PASTEURIZADO FAZENDA TIPO A SEMIDESNATADO 1L,"8,99","8,99",Geovanna Bezerra
10566,CT1474,MAIONESE ORIGINAL SABORES CEPÊRA 320G,"11,49",,Juliana Rodrigues
10575,CRN39,"CARNE   FLAT IRON 481 0,420KG","59,9","59,9",Paulo Pereira
10582,CT1472,SABONETE LÍQUIDO CORPORAL PROTEX NUTRI PROTECT VITAMINA E REFIL 200ML,"10,49",,Manuella Oliveira
10603,CT1140,CASTANHA DE CAJU TORRADA AMIGOS DO BEM COM SAL SACHÊ 50G,"13,99",,Kailany Oliveira
10609,CT1147,"SUCO MISTO DE UVA E MAÇÃ MAGUARY SELEÇÃO PET 1,5L","21,89",,Camila Fim
10611,CT14610,LIMPADOR DESENGORDURANTE POWER GEL VEJA LIMÃO 500ML,"18,79",,Jefferson Moraes
10619,CT1312,BAGUETTE ARTESANAL JULICE 290G,"24,89","24,89",João Reis
10620,CT1313,BAGUETTE INTEGRAL JULICE 290G,"27,89","27,89",João Reis
10621,CT1314,PÃO DE CALABRESA E NOZES JULICE 290G,"46,9","46,9",João Reis
10622,CT1315,PÃO DE AZEITONAS VERDES E PRETAS JULICE 330G,"51,9","51,9",João Reis
10623,CT1316,BRIOCHE JULICE 60G,"14,89","14,89",João Reis
10624,CT1317,PÃO DE MILHO JULICE 290G,"34,9","34,9",João Reis
10625,CT1318,PAIN AU CHOCOLAT JULICE 80G,"24,89","24,89",João Reis
10626,CT1319,CROISSANT DE AMENDOAS JULICE 120G,"32,9","32,9",João Reis
10627,CT1320,PAIN AU CHOCOLAT COM AMÊNDOAS JULICE 130G,"39,9","39,9",João Reis
10628,CT1321,PÃO INTEGRAL 90% JULICE 290G,"42,9","42,9",João Reis
10645,CT1360,ANTI  MOFO INSPIRA LIMPPANO ALECRIM 180G,"8,19",,Jefferson Moraes
10653,CT1386,ERVILHA FUGINI SACHE 170G,"3,99",,Leny Neta
10662,CT1388,PÃO DE FORMA 100% NUTRIÇÃO WICKBOLD DO FORNO 500G,"12,99","12,99",João Reis
10664,CT1401,PÃO DE FORMA WICKBOLD DO FORNO ORIGINAL 500G,"12,99","12,99",João Reis
10688,CT1450,CAFÉ GRÃOS KORIN ORGÂNICO 500G,"75,9",,Paulo Pereira
10691,CT1454,"RAÇÃO PARA CÃES ADULTOS MINI DERMACOMFORT ROYAL CANIN 2,5KG","152,9",,Gabriela Pereira
10696,CT1354,SNACK GOODSOY REQUEIJÃO 25G,"4,19",,Vitória Maia
10697,CT1356,SNACK GOODSOY PEITO DE PERU 25G,"4,19",,Vitória Maia
10711,CT1402,MOLHO PESTO BARILLA ALLA GENOVESE 190ML,"35,9",,Leny Neta
10715,CRN42,HAMBURGUER DE BRISKET 481 2 PORÇÕES DE 180G,"29,99","29,99",Paulo Pereira
10716,CRN43,HAMBURGUER DE PICANHA 481 2 PORÇÕES DE 180G,"31,9","31,9",Paulo Pereira
10717,CRN44,HAMBURGUER SMASH DE COSTELA 481 4 PORÇÕES DE 90G,"29,99","29,99",Paulo Pereira
10733,CT1378,"CARNE   DENVER 481 0,450KG","88,9","88,9",Paulo Pereira
10735,CT1380,"COSTELA DESOSSADA 481 1,2KG","104,9","104,9",Paulo Pereira
10738,CT3456,"LAVA LOUÇAS POSITIVA LAVANDA,IRIS E BACURI 420ML","12,89",,Jefferson Moraes
10739,CT3665,DETERGENTE   LÍQUIDO ODD CLEAR 500ML,"3,19",,Jefferson Moraes
10742,CT245,CAFÉ EM CÁPSULA INTENSO KOPENHAGEN 50G C/ 10UN,"36,9",,Stephanie Jesus
10743,CT246,TABLETE DE CHOCOLATE SOUL GOOD 70% KOPENHAGEN 30G,"19,89",,Stephanie Jesus
10744,CT249,TABLETE DE CHOCOLATE SOUL GOOD 70% COM NIBS KOPENHAGEN 30G,"19,89",,Stephanie Jesus
10746,CT258,BOMBOM LÍNGUA DE GATO SOUL GOOD KOPENHAGEN 160G,"79,9",,Stephanie Jesus
10748,CT260,BOMBOM SOUL GOOD 70% KOPENHAGEN 85G,"49,9",,Stephanie Jesus
10749,CT267,BOMBOM AVELÃ SOUL GOOD KOPENHAGEN 160G,"79,9",,Stephanie Jesus
10755,CT1270,ÁGUA TÔNICA ST.PIERRE 270ML,"5,99",,Vinicius Teixeira
10756,CT1271,ÁGUA TÔNICA ST.PIERRE SEM AÇÚCAR 270ML,"5,99",,Vinicius Teixeira
10757,CT1272,ÁGUA TÔNICA GINGER ST.PIERRE 270ML,"5,99",,Vinicius Teixeira
10758,CT1273,ÁGUA TÔNICA PINK ST.PIERRE LEMONADE LATA 270ML,"5,99",,Vinicius Teixeira
10761,CT1276,DRINK PRONTO GIN COM TÔNICA EASY BOOZE 200ML,"8,99",,Vinicius Teixeira
10762,CT1277,DRINK PRONTO GINGER COM GIN EASY BOOZE 269ML,"7,89",,Vinicius Teixeira
10763,CT1278,DRINK PRONTO EASY BOOZE VODKA COM PINK LEMONADE 269ML,"7,89",,Vinicius Teixeira
10764,CT1167,IOGURTE ATI LATTE SKYR ORIGINAL 160G,"9,29","9,29",Geovanna Bezerra
10766,CT1169,IOGURTE ATI LATTE SKYR MARACUJÁ 160G,"9,29","9,29",Geovanna Bezerra
10800,CT81992,PANO PARA LIMPEZA LIMPPANO FURATTO AZUL C/ 5UN,"10,49",,Jefferson Moraes
10802,CT1282,ÁGUA TÔNICA ST.PIERRE 275ML,"5,99",,Vinicius Teixeira
10803,CT1283,ÁGUA TÔNICA ST.PIERRE SEM AÇÚCAR 200ML,"5,99",,Vinicius Teixeira
10804,CT1284,ÁGUA TÔNICA ST.PIERRE PINK LEMONADE 275ML,"5,99",,Vinicius Teixeira
10822,CT3459,"TIRA MANCHAS LÍQUIDO VANISH REFIL 1,2L","28,49",,Jefferson Moraes
10823,CT3460,"TIRA MANCHAS LÍQUIDO VANISH WHITE REFIL 1,2L","28,49",,Jefferson Moraes
10845,CT3473,MIX GLACEADO NUTTY BAVARIAN 150G,"44,9",,Stephanie Jesus
10846,CT3474,AMENDOAS NUTTY BAVARIAN 150G,"34,9",,Stephanie Jesus
10848,CT3476,MIX PREMIUM NUTTY BAVARIAN 150G,"54,9",,Stephanie Jesus
10849,CT3477,MIX GLACEADO NUTTY BAVARIAN 400G,"72,9",,Stephanie Jesus
10850,CT3478,SUCO DE UVA INTEGRAL VILLA PIVA 1L,"24,59",,Camila Fim
10851,CT3479,SUCO DE MAÇÃ INTEGRAL VILLA PIVA 1L,"22,89",,Camila Fim
10852,CT3480,SUCO DE TANGERINA VILLA PIVA 1L,"22,89",,Camila Fim
10853,CT3481,SUCO DE UVA VILLA PIVA COM HORTELÃ 1L,"22,89",,Camila Fim
10854,CT3482,SUCO DE TANGERINA VILLA PIVA COM CAPIM-CIDREIRAI 1L,"22,89",,Camila Fim
10856,CT3484,SUCO DE UVA INTEGRAL VILLA PIVA 300ML,"11,99",,Camila Fim
10857,CT3485,SUCO DE MAÇÃ INTEGRAL VILLA PIVA 300ML,"11,99",,Camila Fim
